LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
7.6521825,45.0045642,35,VIA GUGLIELMO MARCONI,,NICHELINO,,,,092A404B-6620-2A08-E054-0003BA0F36E6,e28a15ab2beaa1df
7.5204295,45.2396923,11,VICOLO CUBITO,,CAFASSE,,,,092A404C-1539-2A08-E054-0003BA0F36E6,c136bbface39bd1b
7.0123844,45.1373935,51,FRAZIONE SAN LORENZO,,GIAGLIONE,,,,092A404B-E80C-2A08-E054-0003BA0F36E6,f4afde2dab43d615
7.6556222,44.6520523,1 C,VIA TORINO,,SAVIGLIANO,,,,092A4056-75A6-2A08-E054-0003BA0F36E6,0edbe31a67791b27
7.6467107,44.651839,107,STRADA MONASTEROLO,,SAVIGLIANO,,,,092A4056-7173-2A08-E054-0003BA0F36E6,86d5735e9b73146b
7.6555771,44.64909,10,VIA MARCO NICOLOSINO,,SAVIGLIANO,,,,092A4056-6CBE-2A08-E054-0003BA0F36E6,137c97d52b189a57
7.652441,44.6402036,6,VIA MONTE BIANCO,,SAVIGLIANO,,,,092A4056-6F84-2A08-E054-0003BA0F36E6,a3411513d1073537
7.6558208,44.649462,49,VIA TORINO,,SAVIGLIANO,,,,092A4056-6CA0-2A08-E054-0003BA0F36E6,c9c3b611e9056b5a
7.6715484,45.0083604,15,CORSO TRIESTE,,MONCALIERI,,,,092A4074-E7E8-2A08-E054-0003BA0F36E6,a38a838d764eda0d
7.5543862,45.1371259,1,VIA RUBIANA,,DRUENTO,,,,092A4076-EB47-2A08-E054-0003BA0F36E6,5d50f81b16664eba
7.5797024,45.1371241,7,VIA ALCIDE DE GASPERI,,DRUENTO,,,,CE98E548-8738-229F-E044-0003BA0F36E6,3136952bbdfef17e
8.4729804,44.6807244,172,VIA NIZZA,,ACQUI TERME,,,,092A4099-CC11-2A08-E054-0003BA0F36E6,f65ca05aae9ab5c8
7.6594663,44.606707,84,VIA CUNEO,,SAVIGLIANO,,,,092A4049-632F-2A08-E054-0003BA0F36E6,4468ed87a4470b80
7.8564473,45.0386412,28,VIA del PONTE VECCHIO,,ANDEZENO,,,,092A404A-2A58-2A08-E054-0003BA0F36E6,5a75ac5d2161311f
7.6571914,44.6452649,2,VIA CRAVETTA AYMONE,,SAVIGLIANO,,,,092A4056-5DC3-2A08-E054-0003BA0F36E6,128953629daabe42
7.8607965,45.4883873,18,VIA POLISEN,,MONTALTO DORA,,,,092A4082-62F1-2A08-E054-0003BA0F36E6,d2d5a5b214e05174
7.5196124,45.241122,18,VIA DROETTO,,CAFASSE,,,,092A404C-1278-2A08-E054-0003BA0F36E6,0e5eaf8ba6dbba4e
7.5233569,45.2379209,82,VIA TORINO,,CAFASSE,,,,092A404B-B887-2A08-E054-0003BA0F36E6,8fd988a484fd1981
7.7158838,44.8441979,21,VIA FOSSANO,,CARMAGNOLA,,,,092A4092-3CE4-2A08-E054-0003BA0F36E6,36ca5922f169db66
8.7949479,44.760464,22 A,VIA CASTELDRAGONE,,NOVI LIGURE,,,,092A4083-6476-2A08-E054-0003BA0F36E6,c58e2f31099af2b9
8.7847895,44.7673681,14,VIA GINOCCHIO RAMIRO,,NOVI LIGURE,,,,092A4083-80EB-2A08-E054-0003BA0F36E6,2004eadcef09bf27
8.8259488,44.7883371,94,STRADA VILLALVERNIA,,NOVI LIGURE,,,,092A4083-A986-2A08-E054-0003BA0F36E6,35938fef891fb68f
8.8050279,44.7661802,9,PIAZZALE PIEVE,,NOVI LIGURE,,,,092A4083-7B9B-2A08-E054-0003BA0F36E6,53a78030725ba832
8.780688,44.7614233,2,VICOLO CERETTI,,NOVI LIGURE,,,,092A4083-7BD2-2A08-E054-0003BA0F36E6,a80fbb8541e82e43
8.7820643,44.7594994,33,VIA MONTE DI PIETA',,NOVI LIGURE,,,,092A4083-611F-2A08-E054-0003BA0F36E6,c5f082ffa24a46c7
8.0469395,45.3457836,22,VIA MAGLIONE,,BORGO D'ALE,,,,092A407D-3E98-2A08-E054-0003BA0F36E6,697d113821d52475
7.8704857,45.4371765,42,STRADA delle FORNACI,,IVREA,,,,092A407F-3153-2A08-E054-0003BA0F36E6,58123a37b8fd4702
7.2998685,44.8268154,8,VIA MARTIRI DELLA LIBERTA',,BRICHERASIO,,,,092A404D-096C-2A08-E054-0003BA0F36E6,d584d38e27f6841c
7.2021591,44.8526806,313,LOCALITA' NOVAREA,,ANGROGNA,,,,092A404D-0A66-2A08-E054-0003BA0F36E6,b00cb8876653309a
7.4350513,45.1028359,60,VIA MILANERE,,MILANERE,,,,092A4082-9415-2A08-E054-0003BA0F36E6,67741c0137e0236e
6.9834637,45.2053667,1,PIAZZA CHIAVANNA,,MONCENISIO,,,,092A404D-DEA5-2A08-E054-0003BA0F36E6,e4762fb60634f6de
7.5227607,45.0238025,4,VIA SAN GENEROSO,,RIVALTA DI TORINO,,,,092A4049-DA3F-2A08-E054-0003BA0F36E6,9d87a74430d8f917
7.86961,45.0387587,7,VIA PIERO GOBETTI,,ANDEZENO,,,,092A404C-E162-2A08-E054-0003BA0F36E6,d2c5a4b6408f4e73
7.8214618,45.1050654,19,VIA DONAUDI,,CASTIGLIONE TORINESE,,,,092A404C-DD66-2A08-E054-0003BA0F36E6,aa8be9d10205f442
8.8125201,44.7659721,28,STRADA di CASSANO,,NOVI LIGURE,,,,092A4086-11DF-2A08-E054-0003BA0F36E6,a6a4725bd09b513f
7.59045,45.4164796,9,VIA ALPETTE,,PONT-CANAVESE,,,,092A404B-D209-2A08-E054-0003BA0F36E6,0ee78d3083d6bead
7.8086226,45.0105164,36,VIA del VALLO,,CHIERI,,,,092A4094-4E8A-2A08-E054-0003BA0F36E6,76c0fea1fa8ca63c
8.7921151,44.7706135,5,VIA DON LUIGI STURZO,,NOVI LIGURE,,,,092A4086-8200-2A08-E054-0003BA0F36E6,af845751b3bb1997
7.3245581,44.9525434,6,STRADA dei CASTAGNI,,CANTALUPA,,,,092A404D-265E-2A08-E054-0003BA0F36E6,59223a1ed07f87fc
7.6383489,44.9879715,2,VIA GIOVANNI BOCCACCIO,,NICHELINO,,,,092A4080-8FF8-2A08-E054-0003BA0F36E6,02df247a36f89e19
8.4317871,45.1344564,22,VIA OGGERO ARISTIDE,,CASALE MONFERRATO,,,,F840954A-4347-49D1-E044-0003BA0F36E6,2fda33ae6f465d2f
7.6080758,45.2314327,5,VIA FIUME,,CIRIE',,,,C16A5F18-706F-6EC1-E044-0003BA0F36E6,ed96a6f939ebfa1b
7.6032248,45.2283309,3,VIA ROBASSOMERO,,CIRIE',,,,C16A5F18-745C-6EC1-E044-0003BA0F36E6,d357a825bb3f6bb2
7.837691,45.1781501,21,VIA VOLPIANO,,BRANDIZZO,,,,092A4080-FF4C-2A08-E054-0003BA0F36E6,b9ab557c8b91f2d9
7.476926,44.3968349,8,VIA ALDO MORO,,SAN ROCCO,,,,092A4048-1B5F-2A08-E054-0003BA0F36E6,c1fc51274fb31dfb
8.7976676,44.7664734,21 A,VIA ALESSANDRO MANZONI,,NOVI LIGURE,,,,092A4084-A110-2A08-E054-0003BA0F36E6,fa084ed3a795be54
8.482081,44.5536144,237,FRAZIONE CIMAFERLE,,PONZONE,,,,0AE0F23C-9081-464F-E054-0003BA0F36E6,5b73e2effef760a1
8.480525,45.2818061,55,VIA PALESTRO,,PRAROLO,,,,092A407C-F3CA-2A08-E054-0003BA0F36E6,c0f1ba33599bb9cb
8.7807703,44.7639981,10,VIA GOFFREDO MAMELI,,NOVI LIGURE,,,,092A4086-19E6-2A08-E054-0003BA0F36E6,5c6510d3e332ced4
8.7880378,44.7548835,32,SALITA alla BRICCHETTA,,NOVI LIGURE,,,,092A4086-1167-2A08-E054-0003BA0F36E6,d9478e92b172036b
8.8047912,44.7556561,3,STRADA della TUARA PRIVATA B,,NOVI LIGURE,,,,092A4086-1E0A-2A08-E054-0003BA0F36E6,12fb4795658aa73a
7.4170279,44.3739589,76,VIA SANT'ANNA,,BERNEZZO,,,,092A4044-3062-2A08-E054-0003BA0F36E6,aaab131d8da160f6
7.5767955,45.0611309,68,VIA GENERALE GIUSEPPE PEROTTI,,GRUGLIASCO,,,,092A4083-A2A1-2A08-E054-0003BA0F36E6,83d08a5a346ee634
8.2090169,45.3313992,7,VIA OPERAI,,CROVA,,,,092A407C-F1AE-2A08-E054-0003BA0F36E6,14ae141aedb7e7ee
7.2960321,44.817774,29,VIA DE GREGORIO DI SANT'ELIA LEOPOLDO,,BRICHERASIO,,,,092A404C-BB33-2A08-E054-0003BA0F36E6,30f71c84e7de8597
7.340267,44.8916805,33,VIA PODGORA,,PINEROLO,,,,092A404C-BA20-2A08-E054-0003BA0F36E6,6ee6e1e360d18238
7.3260013,44.888137,2,VICOLO CALOSSO,,PINEROLO,,,,092A404C-B20F-2A08-E054-0003BA0F36E6,23c6ee9518daa22c
7.3320754,44.8861464,23,VIA TRIESTE,,PINEROLO,,,,092A404C-AD2D-2A08-E054-0003BA0F36E6,8ea9370e23367e65
7.3325952,44.8812523,40,VIA MONTEBELLO,,PINEROLO,,,,092A404C-A864-2A08-E054-0003BA0F36E6,95e15a1d765bfa8e
7.4829573,45.003922,4,VIA LUIGI GALVANI,,BRUINO,,,,092A404A-E9D4-2A08-E054-0003BA0F36E6,e0d58d36074c1ad7
7.3285091,44.8868639,18,VIA ARCHIBUGIERI DI SAN GIORGIO,,PINEROLO,,,,092A404C-A765-2A08-E054-0003BA0F36E6,e85b6dba0f13fc11
7.3385294,44.879786,6,VIA GIOVANNI PASCOLI,,PINEROLO,,,,092A404C-9FDB-2A08-E054-0003BA0F36E6,864756b233fb0080
7.1210579,45.1190159,2,VIA BRUNI,,MATTIE,,,,092A404C-9D06-2A08-E054-0003BA0F36E6,56e27714e43810b7
8.1213576,45.3076473,12:00 AM,VIA GUISCARDI,,BIANZE',,,,092A4048-2451-2A08-E054-0003BA0F36E6,8c453045a0303800
7.3040155,44.8854719,135,VIA NAZIONALE,,PINEROLO,,,,092A4080-04E3-2A08-E054-0003BA0F36E6,4b21c352f7af6161
8.5571645,45.9522456,23,VIA alla FULA,,VERBANIA,,,,0ACFA5F1-B928-4B2E-E054-0003BA0F36E6,425bb851b499d40d
7.6814219,44.9994549,10,VIA REAL COLLEGIO,,MONCALIERI,,,,CE98E548-5BCD-229F-E044-0003BA0F36E6,3e5952ecdcae7beb
8.2190838,44.9068339,79,CORSO CASALE,,ASTI,,,,092A409D-0DBD-2A08-E054-0003BA0F36E6,899aa1ba20efce5b
7.5854539,45.071109,26,VIA FRATELLI VILLANI,,COLLEGNO,,,,092A4079-139F-2A08-E054-0003BA0F36E6,85cd9b92da48f5a0
7.6855299,45.0143644,23,STRADA BOCCIA D'ORO,,MONCALIERI,,,,CE98E548-623A-229F-E044-0003BA0F36E6,bf1f69324f404f66
7.7154072,44.9957149,75,STRADA REVIGLIASCO,,MONCALIERI,,,,092A4075-33BA-2A08-E054-0003BA0F36E6,5b83afa2323be56f
7.721165,44.9952169,12,STRADA PRIVATA BELLAVISTA,,MONCALIERI,,,,092A4075-34E1-2A08-E054-0003BA0F36E6,85dbc17d493aa3f4
7.4335566,44.3898337,29,VIA RE UMBERTO I,,BERNEZZO,,,,092A4044-2DB0-2A08-E054-0003BA0F36E6,08cc2cc1c43cd0af
7.4694778,44.3944756,1,VIA CONTI ASINARI,,SAN ROCCO,,,,092A4044-2ED2-2A08-E054-0003BA0F36E6,7530833ba3358c31
8.4955615,45.6795182,6,CASCINA FAGNANI,,BORGOMANERO,,,,092A4081-E763-2A08-E054-0003BA0F36E6,00d114fe6fe6c2cc
7.5779574,45.0633193,33,VIA GIOVANNI LUPO,,GRUGLIASCO,,,,092A4086-0E60-2A08-E054-0003BA0F36E6,647c9bc852d3f498
8.8027949,44.7609235,18,VIALE CADUTI DI NASSIRYA,,NOVI LIGURE,,,,092A4084-CA19-2A08-E054-0003BA0F36E6,d725ac73c52b9076
8.7960299,44.7630136,68,VIA GIUSEPPE VERDI,,NOVI LIGURE,,,,092A4084-D5F9-2A08-E054-0003BA0F36E6,d9c6a4d8ec16c621
8.7926482,44.7667885,40,VIALE della RIMEMBRANZA,,NOVI LIGURE,,,,092A4084-D685-2A08-E054-0003BA0F36E6,1ea5a163f9f52e01
8.7917937,44.7652161,20,VIA TRIESTE,,NOVI LIGURE,,,,092A4084-DF77-2A08-E054-0003BA0F36E6,cf41dcf06dba4464
8.0357625,44.6925798,12,VIA GORIZIA,,ALBA,,,,092A4082-2DA4-2A08-E054-0003BA0F36E6,0b413a74c73e7c8e
6.9902245,45.0997473,23,VIA CLOT ROSSET,,FRAIS,,,,092A404D-2230-2A08-E054-0003BA0F36E6,60e178057557bc40
7.7579235,45.2696441,22,STRADA RONCHI DEL BOSCO,,BOSCONERO,,,,092A404C-61A1-2A08-E054-0003BA0F36E6,f5afe44b46b01e7e
7.7808829,45.0391467,12,VIA dei PIOPPI,,PINO TORINESE,,,,092A404C-9865-2A08-E054-0003BA0F36E6,e835e186e5c649bb
7.8859364,45.1900721,1,VIA INNOCENZO PLATIS,,CHIVASSO,,,,092A404C-78EE-2A08-E054-0003BA0F36E6,288a6e9b73de9d43
7.1924415,44.9564469,8,PIAZZA GUGLIELMO MARCONI,,PEROSA ARGENTINA,,,,092A404C-72F9-2A08-E054-0003BA0F36E6,7bd8e4f4840da0c4
7.4739619,45.0173995,20,VIA AVIGLIANA,,BRUINO,,,,092A404C-7326-2A08-E054-0003BA0F36E6,524a000866858ec4
7.412513,44.8721831,4,VIA OSPEDALE RICOVERO CONSOLATA,,BURIASCO,,,,092A404C-7411-2A08-E054-0003BA0F36E6,1abb48f65b231e5c
7.4493988,44.9815065,39,VIA MARCHILE CAPPELLA,,PIOSSASCO,,,,092A404C-6DE0-2A08-E054-0003BA0F36E6,cf68833f0cfb0451
7.3116591,45.1131763,5,VIA LEONARDO DA VINCI,,CONDOVE,,,,092A404C-699E-2A08-E054-0003BA0F36E6,c3c0a3c8ca2223ba
7.9374915,45.2015949,37,VIA SANTA MARIA,,CASTELROSSO-TORASSI,,,,092A404C-6755-2A08-E054-0003BA0F36E6,391b1857f63544f1
7.5262754,45.0998684,21,VIA I MAGGIO,,VECCHIO,,,,092A404A-E67D-2A08-E054-0003BA0F36E6,4e279426216396a9
7.5482653,44.9313645,38,VIA dei SALICI,,NONE,,,,092A404A-C8FA-2A08-E054-0003BA0F36E6,68d901bed2d8d85e
8.7987661,44.7667274,4,VIA dello SCABIOLO,,NOVI LIGURE,,,,092A4083-AC88-2A08-E054-0003BA0F36E6,b3dbd482f3f2c75f
8.7836366,44.7725918,46,VIALE PINAN CICHERO,,NOVI LIGURE,,,,092A4083-ACB0-2A08-E054-0003BA0F36E6,739e80fbde79b4aa
8.0361417,44.6872175,3,VIA SABOTINO,,ALBA,,,,092A4044-809E-2A08-E054-0003BA0F36E6,34dbada6645f108a
7.6960252,45.3403447,1,VIA XXV APRILE,,OGLIANICO,,,,092A404E-042F-2A08-E054-0003BA0F36E6,85b66b17e6def51c
8.04951,45.3511924,5,VIA ALFIERI,,BORGO D'ALE,,,,092A407D-3808-2A08-E054-0003BA0F36E6,39a9b5eb2b96f7ef
8.0547174,45.3553627,13,VIA DREBERTELLI,,BORGO D'ALE,,,,092A407D-432F-2A08-E054-0003BA0F36E6,6155cc76cbdceef5
8.405987,45.7989734,26,VIA BERSANI,,ORTA SAN GIULIO,,,,092A407A-D85B-2A08-E054-0003BA0F36E6,3c0729a8d2d9df1b
8.7919238,44.7590047,13,VIA DOMENICO FIGINI,,NOVI LIGURE,,,,092A4083-EBBC-2A08-E054-0003BA0F36E6,8628fcd73dea4bfb
8.785546,44.7622877,8,PIAZZA della REPUBBLICA,,NOVI LIGURE,,,,092A4083-ADB9-2A08-E054-0003BA0F36E6,62f0c36942e36514
8.5031314,44.662274,8,VIA MICHELE PITTAVINO,,VISONE,,,,092A4093-F287-2A08-E054-0003BA0F36E6,7490e5d67b29cde7
7.6825844,44.9998014,3,VICOLO MURATORI,,MONCALIERI,,,,092A4086-05DC-2A08-E054-0003BA0F36E6,99eb474a4f4387e9
7.911852,45.1949128,172,VIA ALCIDE DE GASPERI,,CHIVASSO,,,,CE98E548-7874-229F-E044-0003BA0F36E6,448cca1c6b570451
7.3307916,45.1214107,1,PIAZZA SAN ROCCO,,CAPRIE,,,,092A404C-8FC8-2A08-E054-0003BA0F36E6,04122188be0d04b4
7.1381789,45.1409456,37,VIA GUIDO OLMO,,BUSSOLENO,,,,092A404C-8122-2A08-E054-0003BA0F36E6,e3d2869b4bbfd736
7.5714903,45.0692248,20,VIA FIUME,,GRUGLIASCO,,,,092A404C-56D9-2A08-E054-0003BA0F36E6,f35bd1c112e796d3
7.2376409,44.8089702,13,STRADA FONTE BLANCIO,,LUSERNA SAN GIOVANNI,,,,092A404C-2ACE-2A08-E054-0003BA0F36E6,adf35b7c8f5f12e9
7.5600841,45.0796677,73,VIA BORGONE,,COLLEGNO,,,,092A404C-077E-2A08-E054-0003BA0F36E6,3a4adaf0f6d6f50f
7.5228565,45.1000493,2,VIA GIUSEPPE MAZZINI,,VECCHIO,,,,092A409D-5BCE-2A08-E054-0003BA0F36E6,3af247d5589a9747
8.7870826,44.7609403,42,VIA PAOLO GIACOMETTI,,NOVI LIGURE,,,,092A4084-78BB-2A08-E054-0003BA0F36E6,0fd3dd19d67d9eab
7.8405033,45.1787773,8,VIA VOLPIANO,,BRANDIZZO,,,,092A4081-001E-2A08-E054-0003BA0F36E6,c929468f64a6a0d0
8.8048787,44.7621649,75,VIA CASTELDRAGONE,,NOVI LIGURE,,,,092A4084-B236-2A08-E054-0003BA0F36E6,1df36026f5e63db8
8.8028087,44.7553601,161,VIA SAN GIOVANNI BOSCO,,NOVI LIGURE,,,,092A4084-9C29-2A08-E054-0003BA0F36E6,d893ff5ef9889025
8.5584699,44.6631586,193,STRADA MONTOGGIA,,MORSASCO,,,,092A4095-B329-2A08-E054-0003BA0F36E6,1314a9c3038ac7e3
7.6198638,45.1255632,60,VIA DON GIOVANNI BATTISTA SAPINO,,VENARIA REALE,,,,E2A3DE88-0409-21B0-E044-0003BA0F36E6,60facdc1cd6ad233
7.568944,45.0752556,18,VIA GIACOMO PUCCINI,,COLLEGNO,,,,092A404C-5873-2A08-E054-0003BA0F36E6,52023c4bf9420167
7.5691689,45.0747228,26,VIA ALESSANDRO LAMARMORA FERRERO,,COLLEGNO,,,,092A404C-5715-2A08-E054-0003BA0F36E6,3bafe1e7099c6533
7.3454997,44.9484198,25,VIA SAN GIUSTO,,CANTALUPA,,,,092A404C-5247-2A08-E054-0003BA0F36E6,843763bf90dc1ee7
7.1910227,44.9622217,19,VIA GENEBREA,,PEROSA ARGENTINA,,,,092A404C-4F27-2A08-E054-0003BA0F36E6,cbccb95f6e3a8ab0
6.8056395,44.958003,25,FRAZIONE SAN SICARIO,,CESANA TORINESE,,,,092A404C-4C9D-2A08-E054-0003BA0F36E6,f5de2190ea21915c
7.228847,44.9432535,18,VIA POLA,,DUBBIONE,,,,092A404C-4CA7-2A08-E054-0003BA0F36E6,d44308476ec982a2
7.2475217,44.8135604,33,VIA I MAGGIO,,LUSERNA SAN GIOVANNI,,,,092A404C-4CF7-2A08-E054-0003BA0F36E6,fe27b9bd15b7a8e5
7.3900397,44.8195524,31,VIA MACELLO,,CAVOUR,,,,092A404C-451D-2A08-E054-0003BA0F36E6,5841f31725c8b92b
7.1526307,45.1426656,36,VIA SAN LORENZO,,BUSSOLENO,,,,092A404C-430B-2A08-E054-0003BA0F36E6,dfc43c59c11bd092
6.9268696,45.0962154,110,VIA ROMA,,EXILLES,,,,092A404C-4473-2A08-E054-0003BA0F36E6,c79d8ca64711ccc9
7.1068302,45.1229442,17,VIA VALLONE,,MATTIE,,,,092A404C-41BC-2A08-E054-0003BA0F36E6,972e420a5ac9e25c
7.2274226,44.9450813,5,VIA XXV APRILE,,PINASCA,,,,092A404C-3A73-2A08-E054-0003BA0F36E6,556db18b05f95092
7.1189797,44.8086072,11,VIA CROMWELL,,BOBBIO PELLICE,,,,092A404C-3B22-2A08-E054-0003BA0F36E6,9057bbf06578b833
7.1065585,45.1226651,10,VIA VALLONE,,MATTIE,,,,092A404C-3492-2A08-E054-0003BA0F36E6,9ad695930c581b88
7.9626773,45.3970457,5,VIA GIUSEPPE GARIBALDI,,CARAVINO,,,,092A407D-9253-2A08-E054-0003BA0F36E6,4f2529e607d13110
8.7252418,45.3977037,8,VIA CERANO,,SOZZAGO,,,,092A405B-F5F3-2A08-E054-0003BA0F36E6,da22bf801aca6d88
7.7675459,45.2674485,2,VIA ALDO MORO,,BOSCONERO,,,,092A404B-7D9F-2A08-E054-0003BA0F36E6,9da41a0bb503abae
8.7915776,44.7695233,14,VIA GIOSUE' CARDUCCI,,NOVI LIGURE,,,,092A4086-96B9-2A08-E054-0003BA0F36E6,e4b9fdafa4e6c8ee
8.7876758,44.767171,125,VIA GIUSEPPE MAZZINI,,NOVI LIGURE,,,,092A4086-8EA8-2A08-E054-0003BA0F36E6,f08867ea2f292660
8.1135157,45.3078747,11,VIA STRELLA,,BIANZE',,,,092A4048-1FF1-2A08-E054-0003BA0F36E6,75c44bf717b54c18
7.8123777,45.0121669,15,VIA ROASCHIA,,CHIERI,,,,1B0EB36E-46A5-3765-E054-0003BA0F36E6,a3638ae17bfb7027
8.7896547,44.7714912,2,VIA BENEDETTO CAIROLI,,NOVI LIGURE,,,,092A408A-DBB6-2A08-E054-0003BA0F36E6,6c64469e32e3aa94
7.3050349,45.1212113,5,STRADA CONDOVE MOCCHIE,,CONDOVE,,,,092A404A-E763-2A08-E054-0003BA0F36E6,5c114a81478b4153
7.5430979,45.0092287,20,VIA DANTE DI NANNI,,ORBASSANO,,,,092A408D-7CE0-2A08-E054-0003BA0F36E6,e7870c788ab1ea60
7.3874302,45.3131442,10,VIA ALA,,CERES,,,,092A404B-D097-2A08-E054-0003BA0F36E6,a88ed2040a71f3c7
7.9345017,45.1971427,9,VIA CASE NUOVE,,CASTELROSSO-TORASSI,,,,092A404B-BA44-2A08-E054-0003BA0F36E6,7292bddade35496c
7.7799417,44.9722659,7,VIA CAVOUR,,CAMBIANO,,,,092A404B-AE64-2A08-E054-0003BA0F36E6,ac2539837ac9e835
7.9359319,45.1314078,7,VIA ROMA,,CASALBORGONE,,,,092A404B-4316-2A08-E054-0003BA0F36E6,f45aa82977c6cb57
7.298818,44.865761,102,VIA della REPUBBLICA,,SAN SECONDO DI PINEROLO,,,,CC4095BE-7675-46ED-E044-0003BA0F36E6,2f0e62b66ef85dae
8.5870172,45.9499993,3,VIA TRIESTE,,CRESSEGLIO,,,,092A4077-859D-2A08-E054-0003BA0F36E6,394eb05a235b5ffb
8.0953735,45.3453134,4,CASCINE BERTELLA,,BORGO D'ALE,,,,092A407D-43B1-2A08-E054-0003BA0F36E6,c9adcba989325603
8.1137496,45.3075705,17,VIA STRELLA,,BIANZE',,,,092A4048-1EF2-2A08-E054-0003BA0F36E6,21e7b397a840648a
7.8281765,45.1074705,74,STRADA della TRINITA',,GASSINO TORINESE,,,,092A404D-761D-2A08-E054-0003BA0F36E6,5499447eb063673e
7.2325249,44.9403848,4,VIA BERT CELSO,,DUBBIONE,,,,092A404C-2A1A-2A08-E054-0003BA0F36E6,7e130272a55e1f95
7.2297817,45.1266406,88,VIA MARIO TACCA,,BORGONE SUSA,,,,092A404C-281C-2A08-E054-0003BA0F36E6,427f8dd01cc34073
7.0481204,45.1464807,51,FRAZIONE TRINITA',,PIETRASTRETTA,,,,092A404C-1FFC-2A08-E054-0003BA0F36E6,d349f9eaa3c3afab
7.1468547,44.9408088,2,BORGATA VILLASECCA SUPERIORE,,PERRERO,,,,092A404C-203D-2A08-E054-0003BA0F36E6,5ad61d8010af7527
7.3287554,45.101469,10,VIA ROMA,,CHIUSA DI SAN MICHELE,,,,092A404B-E1C7-2A08-E054-0003BA0F36E6,412d420dbcddb9f3
8.4216682,45.7959171,15,VIA LUNATI,,LEGRO,,,,092A407A-EC4C-2A08-E054-0003BA0F36E6,d543b737b2a1b7af
8.5084305,45.7413649,28,VIA BORGOAGNELLO,,SAN GRATO,,,,092A407C-BD06-2A08-E054-0003BA0F36E6,e90917d780fcc182
8.023598,44.6924764,60,CORSO PIAVE,,ALBA,,,,092A4082-4E2E-2A08-E054-0003BA0F36E6,304d91ec5fba42db
7.6455928,45.0002823,36,VIA I MAGGIO,,NICHELINO,,,,092A404C-D81B-2A08-E054-0003BA0F36E6,8c1027e33f594ec8
8.2639815,45.3251506,18,VIA AVOGADRO DI COLLOBIANO,,SALASCO,,,,092A407C-F816-2A08-E054-0003BA0F36E6,f9ecc47010f62832
7.8384481,45.0106347,17,VIA BUTTIGLIERA,,CHIERI,,,,092A4056-4DA6-2A08-E054-0003BA0F36E6,5556b83b11223485
6.6949966,45.0797244,8,VIA TRE CROCI,,BARDONECCHIA,,,,092A409F-1306-2A08-E054-0003BA0F36E6,e65e5510083c6a94
6.710889,45.0773257,91,VIA GIUSEPPE MEDAIL,,BARDONECCHIA,,,,092A409F-132E-2A08-E054-0003BA0F36E6,64878b1018bb5da9
8.8093868,44.7335991,65,STRADA di MONTEROTONDO,,NOVI LIGURE,,,,092A409C-0CF6-2A08-E054-0003BA0F36E6,7a92311c8d9769c6
7.3791295,45.0808025,9,VIALE CADUTI DELLA POLVERIERA,,AVIGLIANA,,,,092A4078-8ACE-2A08-E054-0003BA0F36E6,1a451e97a2837aa8
7.3973392,45.0786291,21,VIA RE UMBERTO I,,AVIGLIANA,,,,092A4078-8D4E-2A08-E054-0003BA0F36E6,f4eabb3f46e77697
7.3518471,44.9832277,147,STRADA del CIOM,,BORGATA PORTA,,,,092A404B-082E-2A08-E054-0003BA0F36E6,46cfd37e66875e7e
8.3742354,45.8779373,49,VIA VALLESTRONA,,QUARNA SOPRA,,,,CE103B03-C605-0E42-E044-0003BA0F36E6,880d22789cafa5b3
7.7753611,45.2337318,2,VIA VALETTO,,SAN BENIGNO CANAVESE,,,,1FF24A6A-952B-5964-E054-0003BA0F36E6,7d5bfa9c3adfe5b0
7.8873257,45.3285561,13,VIA IVREA,,CANDIA CANAVESE,,,,092A404B-EC8F-2A08-E054-0003BA0F36E6,a37c0be97146440e
7.678366,44.9984248,7,VIALE STAZIONE,,MONCALIERI,,,,092A4074-AFB2-2A08-E054-0003BA0F36E6,fb9189c32a8367b7
8.7753726,44.7630019,20,VIA TOSCANA,,NOVI LIGURE,,,,092A4086-8025-2A08-E054-0003BA0F36E6,71bfd4a4fda32261
7.8807644,45.360339,2,VIA BORGO,,MERCENASCO,,,,092A404D-2E1A-2A08-E054-0003BA0F36E6,b5a47d19544ad66b
7.1125503,45.1406418,12,VIA GRAN PORTA,,FORESTO,,,,092A404D-2F46-2A08-E054-0003BA0F36E6,1bde9380c7f42c4f
7.2330811,44.8034489,70,VIA CAVE,,LUSERNA SAN GIOVANNI,,,,092A404D-2528-2A08-E054-0003BA0F36E6,7951220e89d92c6b
7.6543885,45.4178,31,VIA CRESTO,,CHIESANUOVA,,,,092A404D-1EB1-2A08-E054-0003BA0F36E6,50e5fcc69bbbd12a
7.1949138,44.9562565,9,VIA dei MILLE,,PEROSA ARGENTINA,,,,092A404D-4035-2A08-E054-0003BA0F36E6,b264dfd721757c03
7.267319,45.1145059,1,VIA FREJUS,,SAN VALERIANO,,,,092A404B-DD58-2A08-E054-0003BA0F36E6,cf34f8ffc96979a0
7.3945114,45.1176571,4,VIA ROMA,,ALMESE,,,,092A4082-8FE2-2A08-E054-0003BA0F36E6,8f9e4b428a23c722
7.244366,44.8065532,17,VIA CAVOUR,,LUSERNA,,,,092A404B-1B02-2A08-E054-0003BA0F36E6,1f8400b69f92488a
